gene name	Scaled_TPM	group number
F54D5.17	0.40319616687375	3
M02F4.1	0.403214275077655	3
inx-2	0.40323578959432	3
F56D6.22	0.403386887384944	3
acd-2	0.403658181607844	3
alh-5	0.403675348282916	3
B0524.2	0.404013213730231	3
fbxa-136	0.40430655503516	3
R09F10.3	0.404771034911358	3
C02G6.1	0.40478144164027	3
twk-25	0.405069979338886	3
Y37E11AL.1	0.405958265721437	3
sad-1	0.405980527036366	3
K06A4.10	0.406379155578149	3
ZC250.2	0.406560442103151	3
F23D12.10	0.406661598916219	3
glb-28	0.406737607255329	3
F13C5.1	0.407170888007137	3
C28D4.10	0.407351816984018	3
snb-7	0.40739968294199	3
tmc-1	0.407419445139385	3
C16B8.4	0.407868315834324	3
Y69H2.3	0.407886419553742	3
glb-2	0.407890530221142	3
K01A2.4	0.407908771562895	3
clec-75	0.4079088814153	3
Y105C5B.19	0.408506984598465	3
C33E10.1	0.408595453298266	3
C35D10.12	0.408601097283221	3
col-141	0.408716094557819	3
F07F6.2	0.408860922098954	3
sng-1	0.40889858229659	3
clec-160	0.408944047633754	3
F59D12.2	0.409131897774614	3
T04C12.33	0.410110797737828	3
fbxc-42	0.410145741499383	3
skr-7	0.410278054802916	3
cut-4	0.410393106302058	3
W03F11.5	0.410474704407532	3
igeg-2	0.411282029280666	3
ZK370.6	0.411284889295226	3
W06G6.10	0.411310790790732	3
F25E5.4	0.411357215889832	3
bcc-1	0.411479279166328	3
R07B7.6	0.411711316682803	3
fbxa-76	0.411784684641931	3
scrm-3	0.411880235458602	3
F14H8.8	0.412030780766267	3
F26A10.1	0.412888837131231	3
twk-30	0.412902338691365	3
Y45F3A.4	0.413217679424549	3
ugt-51	0.413272546721223	3
F32D8.10	0.413322766221696	3
wdr-5.2	0.413354726359789	3
F59H6.2	0.413649279405959	3
B0403.6	0.413784484760032	3
Y38E10A.33	0.41388927214743	3
F11E6.11	0.414177705613239	3
dhcr-7	0.414566556808024	3
B0035.21	0.414766318078362	3
tag-38	0.415175849251567	3
C07B5.8	0.415347654348782	3
cutl-7	0.415441892323278	3
lgc-20	0.416387968664067	3
F16B4.2	0.416482543298	3
fbxa-82	0.416505823799848	3
ugt-42	0.416567123925063	3
VW02B12L.2	0.416813596596773	3
nhr-16	0.416931809304765	3
daf-9	0.417199674526399	3
F58F9.3	0.417407680973227	3
madf-9	0.418012665182576	3
C31C9.6	0.418566576384127	3
K03A11.5	0.418926929816705	3
nhr-106	0.419345699283179	3
F40G9.5	0.419375425896351	3
dmsr-8	0.419472913956642	3
F09F9.2	0.41950741761095	3
EGAP9.3	0.419645475500475	3
F31D4.5	0.420927812285718	3
T05B9.2	0.42093263030994	3
spp-6	0.421079550163215	3
Y75B8A.3	0.421189905999873	3
tyr-6	0.42157168623157	3
lys-10	0.421694840400348	3
C04G6.7	0.421848280791616	3
F46F3.3	0.422265759447097	3
srh-269	0.422593230689967	3
Y57E12B.10	0.42261566053832	3
C16D9.4	0.422756930186464	3
C50B8.5	0.422917131890171	3
C39B10.5	0.423001526857676	3
arrd-4	0.423005340107947	3
K10D6.3	0.423058154556777	3
Y62F5A.10	0.423095358176869	3
W05B2.2	0.423098487517752	3
best-5	0.423215632206237	3
srr-1	0.4232475199965	3
T04D3.1	0.423356470841235	3
F46E10.18	0.423436586817838	3
Y20C6A.1	0.423619733941337	3
glb-32	0.423706718498156	3
nhr-120	0.423738897512331	3
Y87G2A.2	0.42403288891981	3
F36H9.5	0.4242842978379	3
nkat-1	0.424527217185556	3
E02H9.9	0.424591107278225	3
T04F3.2	0.424682572918128	3
R07A4.2	0.424688259255343	3
irk-2	0.424788746985706	3
C09G1.5	0.424878760028801	3
ncr-2	0.424993737534429	3
F54F12.1	0.425068570164238	3
Y27F2A.9	0.425508889847784	3
lhfp-4	0.425559766382641	3
ZK809.9	0.425606419839928	3
Y18H1A.14	0.425730166539145	3
maf-1	0.42612724086394	3
R12C12.10	0.426258086086615	3
cah-2	0.426313032541774	3
aat-2	0.426321336464027	3
K09C4.5	0.426362061412022	3
K09H9.1	0.426647019917362	3
F14H3.4	0.426682280627812	3
Y34F4.4	0.426799555795869	3
his-25	0.426812584469943	3
C09G1.4	0.426902744172039	3
his-47	0.427511604048651	3
nceh-1	0.427565278663734	3
C02D5.2	0.427922966462898	3
fbxa-167	0.428289837696914	3
math-24	0.428586674065033	3
R07B1.11	0.428935748817693	3
hog-1	0.429124991386827	3
lpr-2	0.429247441562248	3
R102.6	0.429343497384703	3
Y50E8A.1	0.429357878253608	3
fig-1	0.429477236574753	3
dmsr-4	0.429741923083437	3
pgp-9	0.429795901966955	3
C01G10.5	0.429960636452374	3
frpr-13	0.430066831860972	3
glt-5	0.430245365460336	3
F10D11.5	0.430272572964967	3
T16G1.3	0.430344388354146	3
col-33	0.430507734279583	3
best-17	0.430768214879425	3
Y32B12C.1	0.430932993970186	3
F49H6.13	0.431147427264805	3
C49H3.12	0.431363235733831	3
C56G2.9	0.431504640738873	3
C01G10.16	0.43157038571969	3
tbc-13	0.431599480565011	3
gst-31	0.43164054790241	3
fbxa-2	0.432399958784838	3
F19C7.8	0.432421199954853	3
nhr-190	0.432737136127753	3
C34B4.3	0.432923446804854	3
Y4C6B.2	0.432999940150672	3
C49C3.10	0.433003573781516	3
F54F7.6	0.433278650249612	3
tsp-11	0.433284844023903	3
T25C8.1	0.43342169355995	3
F56C11.6	0.433651336698288	3
best-23	0.43395755604881	3
mec-6	0.43395930269172	3
asic-1	0.434050527784734	3
K08E7.4	0.434261245792552	3
his-8	0.434337445213557	3
C24H10.1	0.4343482452531	3
ftn-1	0.434348896118565	3
sulp-4	0.434527198906235	3
T21E3.2	0.434551811580652	3
ZC487.1	0.434642809796598	3
C01B10.10	0.434933693684947	3
glr-5	0.435042888448647	3
F53H8.3	0.43524408044939	3
ndnf-1	0.435286223731743	3
R03D7.15	0.435336491236135	3
F54D10.3	0.435578901875418	3
snai-1	0.43612288451414	3
atf-2	0.436335931001891	3
F37D6.4	0.436755395118626	3
Y39F10A.1	0.436799805850189	3
acl-5	0.436838598927393	3
lpr-3	0.436956357345148	3
nlp-53	0.436977648918917	3
C27D6.11	0.437033464568888	3
nhr-163	0.437110712417363	3
C08A9.6	0.437539899435341	3
F21C10.4	0.437901682264135	3
T28D9.9	0.438087403272912	3
elo-9	0.438563186200101	3
ptr-22	0.438576191975496	3
elo-8	0.438639898706855	3
Y110A2AL.4	0.439295274136747	3
Y55B1BR.2	0.439361769692733	3
haf-1	0.439626022447324	3
F07F6.1	0.439700749282853	3
nhr-286	0.440051715494256	3
lin-42	0.440146140670825	3
C54C6.7	0.44049825664288	3
F07C3.3	0.441042478123529	3
fbxa-83	0.441044605791352	3
his-1	0.441047038989892	3
F22E5.1	0.44116086601697	3
F13E9.13	0.441203335331567	3
cyp-34A9	0.441219215008647	3
T11F9.14	0.441518123977239	3
nhr-54	0.441560812700054	3
T03F6.6	0.442150595089329	3
pept-3	0.442244778165975	3
K02F6.1	0.442350178403798	3
C31H1.1	0.442587690786032	3
unc-2	0.442638483432202	3
Y51B9A.9	0.442642718486669	3
F09E8.1	0.442675241352991	3
C33F10.8	0.443732338557759	3
W02D7.8	0.443820923881353	3
F45E6.1	0.443944899600181	3
Y57G11B.5	0.443951777592276	3
W02D7.3	0.444389052794696	3
R07H5.16	0.444850866618048	3
K10C8.4	0.44509097837475	3
F32D1.11	0.445142774809269	3
Y95B8A.12	0.445830852469086	3
C04E6.8	0.446034779122809	3
F52D2.7	0.446066633155892	3
gpa-2	0.446106380452073	3
jkk-1	0.446437460784288	3
W04G5.8	0.447213717791162	3
ZK546.19	0.447276498437763	3
K09A11.1	0.447325217001092	3
C03B1.13	0.447629208984241	3
nas-25	0.447655276821842	3
wrt-7	0.447723003199651	3
T05A7.12	0.447906239974496	3
col-169	0.4479726463905	3
D1014.7	0.448073290320777	3
nas-31	0.448429830322765	3
C42D8.1	0.448457334472331	3
Y71G12B.25	0.448897064952926	3
F41E7.1	0.449034265892341	3
Y57G11C.499	0.44911608800645	3
marc-1	0.449135631295931	3
tsp-20	0.44913705673631	3
cyp-37A1	0.44930111954868	3
ins-9	0.449370016715848	3
T18D3.1	0.449376650850899	3
hdl-1	0.449994340037478	3
Y43F8B.14	0.450025671530753	3
F38A1.9	0.450536217900043	3
F36H1.12	0.451008152276443	3
srh-70	0.451139115557487	3
nhx-9	0.451916192105761	3
C37A5.3	0.452111099159397	3
W09C3.8	0.452888965717551	3
F28A10.7	0.452915057805865	3
snf-11	0.453116178190611	3
ZK616.1	0.453190487008909	3
H12I13.6	0.453315016657903	3
dpy-19	0.453579098967954	3
ugt-54	0.453706728077573	3
aat-6	0.453907759266082	3
ZK666.2	0.45402128585428	3
C04G6.10	0.454981133791996	3
Y41G9A.10	0.454988538505097	3
B0244.6	0.454988988437118	3
Y62E10A.19	0.455447878432715	3
spr-3	0.455532959863143	3
bath-23	0.455698104203559	3
C25F6.8	0.45578222140465	3
T10C6.15	0.45596027258216	3
srd-1	0.456252793751423	3
atat-2	0.456290148741475	3
Y45G5AM.6	0.456352743448315	3
fbxa-189	0.456644613339895	3
F55A12.6	0.456849482269027	3
C01G6.2	0.457393387258405	3
B0284.3	0.458220179009463	3
C29A12.22	0.458390591241737	3
K01B6.3	0.458672953338812	3
kcc-3	0.458729615387501	3
F23A7.3	0.459256307075819	3
nhr-116	0.459272669351805	3
C50F7.5	0.459420451036362	3
hmit-1.1	0.459448271205828	3
F39B2.8	0.459615359580001	3
ZK265.7	0.459691460902242	3
unc-84	0.459760784172211	3
W10C4.1	0.460699045823473	3
ttll-11	0.460966282916088	3
spp-13	0.461190473398213	3
xbx-3	0.461498695733094	3
B0462.5	0.461695409374674	3
W01B6.5	0.461780705181666	3
twk-45	0.461875119413243	3
sru-42	0.461964614138925	3
F21H7.3	0.463195212329123	3
Y70C5A.3	0.463304935523526	3
sel-12	0.463404214944228	3
Y106G6D.4	0.463610915236996	3
Y45F10C.1	0.463718820581841	3
K08D8.7	0.464036682030811	3
M110.8	0.464237990188145	3
Y47D9A.5	0.464651785659131	3
C18D11.6	0.464679338377111	3
nas-39	0.465064792891552	3
dmsr-1	0.465144138007483	3
glo-3	0.465209402241917	3
frpr-15	0.465241024156745	3
R08F11.4	0.465364275249078	3
math-31	0.465676966708219	3
ccch-5	0.465702521938304	3
W01A11.7	0.465914989054889	3
R08C7.8	0.46616157776569	3
nas-5	0.466176993843224	3
T21C12.3	0.466403076728389	3
F19B6.3	0.466414058215121	3
clec-125	0.466491229668167	3
T09F5.10	0.466915071379606	3
marc-2	0.466988129756077	3
clec-246	0.467429360467163	3
T24E12.1	0.467745287898062	3
snb-5	0.467829710092139	3
fbxa-71	0.467922196045472	3
K08F9.1	0.468236103557203	3
AH9.3	0.468240573520664	3
M70.3	0.468330507208146	3
ets-9	0.468643520811828	3
syx-6	0.468991999582799	3
twk-48	0.469215057846976	3
Y43F8B.13	0.469230662392261	3
ncx-4	0.469459592743992	3
ZK856.14	0.470143452999358	3
F16B3.3	0.470214199502723	3
F14F9.4	0.470413169537555	3
C33D3.3	0.470553996642384	3
C07D10.5	0.471003569095274	3
hlh-29	0.471056795036835	3
T25G12.6	0.471059984924506	3
C17H11.5	0.471069650003395	3
cysl-4	0.471131559784743	3
T27F6.1	0.471193740734754	3
F46G11.2	0.471445230552635	3
K11G9.3	0.471538915365438	3
T15B12.2	0.471698228489184	3
Y105E8A.1	0.471760286110382	3
F01G10.5	0.471791285297494	3
F53A2.9	0.471915005453256	3
Y55F3C.9	0.471978770518365	3
bus-19	0.472096532619363	3
W03G1.2	0.472400440817315	3
C06E4.3	0.472574752592916	3
ZC477.2	0.473065743357743	3
K01C8.2	0.473304496782517	3
B0454.5	0.473374020955017	3
F48B9.1	0.473605408916847	3
F21A9.1	0.473663379216607	3
nep-4	0.473753494169106	3
F43C11.2	0.473873181954313	3
jnk-1	0.474373271735895	3
C09G9.5	0.47478921287166	3
npr-21	0.474952088809347	3
T05C3.2	0.475097004041786	3
nhx-5	0.475368320237497	3
W04A8.5	0.475663476705131	3
egl-15	0.475923615461566	3
hil-7	0.476084871222411	3
Y71F9AL.11	0.476118188285225	3
rgs-2	0.47623523709772	3
K03A1.4	0.476512110152847	3
F53C3.1	0.476655729736224	3
Y47D9A.3	0.477332551085866	3
D1054.5	0.477381759824437	3
K11D12.9	0.477541958367189	3
F23B12.1	0.477724145445671	3
F25H9.2	0.477727784810155	3
C34B2.4	0.478022047052283	3
C33D9.6	0.478111290459703	3
axl-1	0.478228276945311	3
pepm-1	0.478245703699842	3
T08D10.3	0.478290824537154	3
F23B2.7	0.478357095931063	3
ppt-1	0.478408404171098	3
Y37A1A.2	0.478501224718974	3
egl-23	0.478509680320232	3
Y23H5B.3	0.478543876977268	3
fipr-29	0.478677410706401	3
fbxa-182	0.478848654040518	3
T20D4.15	0.479114924391815	3
F45D3.2	0.479573012005248	3
lgc-33	0.480060951088909	3
tbx-36	0.480077607451963	3
B0303.14	0.480574746156747	3
R04B5.1	0.480642372089583	3
cho-1	0.48077919429733	3
K07H8.5	0.480912348557897	3
Y57G11C.38	0.48126815214723	3
R04D3.2	0.481274280588332	3
dyla-1	0.481279200363187	3
svh-1	0.481683475711165	3
ace-3	0.483169149524233	3
nrf-5	0.483247410157359	3
C14A4.13	0.483512221666117	3
C26D10.6	0.483656066255852	3
R09B5.11	0.484054328647889	3
gcy-29	0.484095271283579	3
AH9.6	0.484268821998427	3
F26C11.4	0.484445641264633	3
W03A5.1	0.485197650364666	3
K01D12.5	0.485828438140753	3
T06A4.3	0.48610971915896	3
ptr-20	0.486606416055716	3
Y38C1AA.6	0.487018962259595	4
C50E3.6	0.487074986473816	4
abts-2	0.48757981287757	4
F40F12.9	0.487692812560957	4
ZK688.4	0.487909229532175	4
F41E6.17	0.488301857047967	4
fpn-1.2	0.488460770898589	4
nmtn-1	0.488599801859534	4
fbxa-32	0.488814678975912	4
Y87G2A.20	0.489076440320985	4
fbxc-32	0.489138634025408	4
F42C5.6	0.48935036106679	4
C17E4.1	0.489973872802173	4
twk-42	0.489977304701598	4
F43C11.1	0.490617336558325	4
twk-13	0.490684000797744	4
cebp-1	0.490745015911508	4
Y71A12B.12	0.490833439005519	4
K02C4.2	0.490918659369002	4
slc-25A29	0.491477530295019	4
gly-12	0.491649810018178	4
lin-14	0.491935059112795	4
sox-4	0.491959010585837	4
oac-8	0.492065699155872	4
B0238.1	0.49208254475164	4
C44C10.11	0.492098219658159	4
ceh-89	0.492175970645209	4
Y39G8B.7	0.492201280963128	4
C49F8.1	0.492259148735995	4
adm-2	0.492674278081698	4
sek-6	0.492711690437804	4
F53B1.2	0.492728182319738	4
dod-17	0.492957076347038	4
C10E2.1	0.493454480474118	4
acox-1.6	0.493665543620278	4
K09H9.9	0.493960296784507	4
cutl-29	0.494233079404351	4
F56C3.8	0.494461234171198	4
ZK484.7	0.494696078983626	4
nhr-59	0.495529923988417	4
drl-1	0.495938159350526	4
M153.4	0.495980087271728	4
C16D9.1	0.496527889447979	4
F36H2.3	0.496719578002146	4
T19C3.7	0.497041716444737	4
Y49A10A.2	0.497100701394944	4
ent-3	0.497271773890833	4
F54C1.1	0.497294767191492	4
ins-15	0.497852155833685	4
F29A7.4	0.498188712636606	4
C34D4.2	0.498377818182001	4
nhx-8	0.49864404073128	4
Y19D10B.6	0.49877268481832	4
F37H8.2	0.498909460688998	4
F32B5.2	0.498946201596321	4
ugt-59	0.499030594676053	4
Y37A1B.4	0.499106217190879	4
nlp-52	0.499433516629377	4
ugt-60	0.499577340856087	4
rgs-9	0.499781194028068	4
lin-18	0.499861398112575	4
T02H6.7	0.500077567997958	4
cfap-36	0.500276151756358	4
F15D4.5	0.500383436533893	4
C17F3.3	0.500500575987803	4
F55A3.6	0.501233672184482	4
sulp-6	0.501860981492801	4
sup-9	0.501975873855567	4
glr-1	0.502102920079819	4
mec-2	0.502735935520813	4
mltn-1	0.503375356743882	4
Y53F4B.12	0.503586347959329	4
K02E10.7	0.503725307452693	4
K09F6.3	0.503811655598207	4
ifta-1	0.503850177098749	4
unc-42	0.503917949982679	4
Y25C1A.6	0.503980550049221	4
2RSSE.1	0.504031107120621	4
T20F10.5	0.504036887881554	4
T03F6.4	0.504521096094108	4
C37C3.7	0.504554489984779	4
ckb-1	0.504880820888509	4
T19A5.3	0.504882858949484	4
F41E7.7	0.505045754466195	4
C34F11.1	0.505327375189506	4
Y19D2B.2	0.50580588057034	4
F14B6.2	0.506756240878369	4
F42G2.5	0.50691027359683	4
F11A6.15	0.507480254880914	4
col-115	0.507514276058805	4
F59B10.3	0.507730341994548	4
C07G3.8	0.507935372716766	4
F54F2.14	0.507947571836752	4
F27D9.7	0.508209320142994	4
sfxn-1.2	0.508234752435314	4
C15B12.4	0.508432620011556	4
usp-33	0.50852488357767	4
fbxa-37	0.508624123915792	4
Y70C5A.2	0.509095555937231	4
F58E2.4	0.509265212312975	4
C18E9.8	0.509435010529337	4
aex-4	0.510116265152121	4
F09F9.1	0.510295471532738	4
C23H4.2	0.510730281176769	4
4R79.2	0.510823094681913	4
zipt-2.3	0.510973027636809	4
twk-29	0.511428997365069	4
F59H6.14	0.511512293347762	4
npr-20	0.511523569360572	4
F40H3.6	0.511566157431687	4
mgl-1	0.51158016470961	4
Y81G3A.1	0.511692492974801	4
T22F3.7	0.511752284378993	4
lin-12	0.511861672937219	4
K10D11.6	0.512154876086163	4
che-3	0.512284103301943	4
F32H5.1	0.512538798350544	4
ric-3	0.512852056841466	4
K02E10.5	0.512866748054505	4
pgp-11	0.512958837053073	4
abu-1	0.512987610433848	4
arl-13	0.513050647259902	4
acr-16	0.513842271347434	4
K04G2.12	0.513871862526945	4
C03C10.2	0.513877484646153	4
ZK1290.13	0.514514694011354	4
F42G4.7	0.515011663054758	4
dhhc-1	0.515515561237485	4
srg-30	0.515846087437739	4
gcy-11	0.515880191645177	4
F13E9.12	0.516690662821939	4
ins-14	0.517315588485865	4
C11G10.1	0.517326747925787	4
F23F12.8	0.517360890431149	4
ugt-40	0.518427715373054	4
M03E7.3	0.518487280481205	4
pxn-2	0.518702208834983	4
F38A6.4	0.519239965735315	4
hex-5	0.519288684437821	4
gcp-2.3	0.519504913207612	4
T19D12.5	0.520220277834165	4
F14E5.8	0.520474820146308	4
W05H12.4	0.520558920945937	4
shl-1	0.520753476999705	4
Y37F4.2	0.52090500294609	4
C17F4.8	0.521187030690246	4
C25A11.10	0.521545051706878	4
D1005.2	0.521770138739668	4
col-177	0.521772771123169	4
ugt-53	0.521845980302275	4
Y53F4B.10	0.522237571104385	4
C34C12.6	0.522329766317355	4
rgs-1	0.522367944782477	4
C32D5.6	0.522412781209098	4
C16B8.2	0.522484226538905	4
T27A10.2	0.522547107203522	4
C45G9.11	0.522577421609675	4
frpr-5	0.522737062796814	4
C38C3.10	0.522788606481367	4
C06A5.2	0.523204180529769	4
T27A8.2	0.523405285133371	4
ZK512.1	0.523667688070158	4
clec-229	0.523676143765497	4
amx-1	0.523777842738546	4
phf-34	0.523887795326022	4
nmgp-1	0.524340260430665	4
lin-46	0.524615833964531	4
F46C3.2	0.524620189052427	4
C54E10.6	0.524695868379607	4
dhhc-10	0.525176548406526	4
F42C5.4	0.525478349628836	4
T03G11.9	0.525572684933884	4
F44E5.15	0.525727650008246	4
phat-2	0.525898283972105	4
W05B10.3	0.525953573556497	4
R01H2.8	0.526218344643885	4
nhr-141	0.526371560372484	4
F44A6.5	0.526440409239311	4
T24C4.4	0.527087468492178	4
hmit-1.2	0.52711557418346	4
F54D5.15	0.527423416838283	4
rgs-6	0.527578364409811	4
F41C3.1	0.527735454113013	4
ptd-2	0.52790392781582	4
elf-1	0.528398739908826	4
F31B12.4	0.528709433444904	4
Y38F1A.4	0.52885703858959	4
C46H11.6	0.529001401650138	4
hot-8	0.529007991171512	4
T07A5.1	0.529314972842061	4
Y116F11B.17	0.529655969264499	4
B0496.11	0.529761198367604	4
F52D2.6	0.529828490584157	4
K09D9.1	0.530008720908393	4
T15B7.15	0.530421780236563	4
F35H12.1	0.530435726254798	4
atln-2	0.530766551697839	4
fbxa-51	0.530952236200175	4
let-4	0.530972407254605	4
ugt-9	0.530982794796183	4
unc-86	0.531049872979437	4
ugt-31	0.531056152626274	4
nhr-53	0.53110091517289	4
W03G1.5	0.531183974739693	4
nas-38	0.531829782453788	4
W03G9.5	0.532052326567721	4
tbx-33	0.532315852675624	4
R07E5.6	0.532438739356693	4
T14F9.2	0.532445225168604	4
M04D5.3	0.532620225961582	4
iglr-3	0.532751225434481	4
C26E1.2	0.532839827340662	4
ggr-3	0.532961568571319	4
spin-1	0.532985868980453	4
ZK930.7	0.53357698182715	4
bbs-8	0.533843255476743	4
E04D5.2	0.534025524491661	4
Y57G11C.48	0.534428466023518	4
F10E9.1	0.535403478795621	4
F39F10.3	0.535940041613632	4
Y73B6BL.44	0.536050688166879	4
C23H4.8	0.536540407035669	4
npr-29	0.536671272500307	4
F53B1.8	0.536801153662888	4
C45G7.13	0.536879673001453	4
F46A8.11	0.537522433487011	4
F19C6.4	0.537563960635485	4
ugt-19	0.53773503209039	4
pcp-5	0.537754164549429	4
egl-18	0.537999545896373	4
Y81G3A.6	0.538347249025747	4
F34H10.2	0.538375986271797	4
best-7	0.538729781088208	4
avr-15	0.538998749512894	4
nac-1	0.539113490084919	4
W03D8.5	0.539279162339456	4
F14H3.3	0.539559971546382	4
F11C7.7	0.5396563829549	4
seb-3	0.539869503426739	4
mom-1	0.540114898066017	4
basl-1	0.541264149637459	4
C06B3.7	0.541626497217352	4
npr-30	0.542071191666253	4
dpf-6	0.542083063118678	4
sul-2	0.542083888067572	4
F21C3.7	0.54229547141489	4
T05F1.13	0.542474824380508	4
clec-224	0.54280343688068	4
C34H4.2	0.542892559929252	4
F59A7.12	0.542968616686871	4
ZC239.17	0.543533445148924	4
mig-17	0.543609171926969	4
F56A11.6	0.54374540573581	4
igcm-1	0.544021665663134	4
sptf-1	0.544421248751395	4
C34F6.7	0.544998263740218	4
T28A11.2	0.545177228674191	4
Y50D4A.10	0.545551205674337	4
T19C9.8	0.5460514902184	4
F26A10.2	0.546155301909513	4
scrm-7	0.546202117056409	4
lev-1	0.546301346522598	4
F56H9.6	0.546593989733745	4
oct-1	0.546737977105528	4
catp-1	0.546799289441475	4
ZC239.13	0.547021424412976	4
clec-96	0.547482255461487	4
Y39H10A.1	0.5476934679094	4
F25B3.5	0.547902723244651	4
T11F8.5	0.547963117674176	4
C06E2.1	0.547979647730036	4
Y73F8A.20	0.548021982115085	4
ugt-43	0.548358081415149	4
F49B2.6	0.548361211101119	4
dmsr-3	0.548372322951545	4
Y74C9A.1	0.548710228752226	4
Y61A9LA.7	0.548804406084171	4
clec-97	0.549222626841192	4
C33D9.13	0.549709570165008	4
col-176	0.54978075322572	4
slc-17.3	0.549794757528977	4
B0285.6	0.550374092617825	4
ttr-50	0.550512032565695	4
F44B9.9	0.550871291731607	4
B0513.90	0.550983109612849	4
ghi-1	0.551162075559981	4
R10D12.10	0.551223512703491	4
Y22D7AR.7	0.551242353171497	4
T12B3.2	0.551581451116798	4
strm-1	0.552121587888647	4
R151.1	0.552226206031311	4
fbxa-156	0.55234755916694	4
T01D1.8	0.552408445070679	4
K11E4.2	0.55248722108885	4
F08G2.7	0.552590917916111	4
fbxa-111	0.55352927748713	4
ugt-48	0.554287011873835	4
T26C11.3	0.554357294624875	4
tsp-9	0.554487835372533	4
Y55B1BR.6	0.55455428850176	4
cup-16	0.555153608297925	4
C54D2.2	0.555173512116367	4
ZC196.3	0.555224077139434	4
ceh-33	0.555731259930083	4
B0244.9	0.555898078823092	4
K08E7.5	0.556667035068214	4
frk-1	0.557045895182268	4
oac-20	0.557312557106841	4
let-383	0.557463746901565	4
T28C12.2	0.557742381462714	4
abu-11	0.558116477967889	4
cyp-25A2	0.558203842550102	4
tag-191	0.558293942053167	4
F59F3.6	0.55874892028169	4
C16D2.2	0.559001075549435	4
oig-4	0.559095868235294	4
T22C8.6	0.559513691583576	4
C04F12.16	0.559575357272335	4
ugt-24	0.559602729124094	4
fbxa-128	0.559754503805059	4
F27C8.2	0.560003262348235	4
ZK688.12	0.560065284837631	4
C52E2.5	0.560188755754656	4
M04F3.3	0.560774386265281	4
Y51H4A.24	0.560814433078594	4
F09B9.5	0.560955551531926	4
T24E12.10	0.560993522183364	4
B0034.5	0.561507737147752	4
math-40	0.561703256341283	4
sprr-1	0.561973919731526	4
grd-6	0.562029043762902	4
ceh-6	0.562209757159713	4
aman-3	0.562319102203149	4
Y46D2A.1	0.562426091362448	4
glb-20	0.562656798838203	4
C23H5.15	0.562674098507292	4
twk-7	0.562696473488127	4
F19C7.2	0.562760836806323	4
F21G4.5	0.563013448510561	4
tkr-3	0.56363710199272	4
cpna-5	0.564071073239561	4
ZC373.5	0.5646026225737	4
F10D7.1	0.564822210796814	4
doxa-1	0.564836764481648	4
cyp-33C4	0.56495426892114	4
twk-31	0.565155126632778	4
C06B8.2	0.565156421098004	4
H10E21.5	0.565927367829275	4
T19C3.2	0.566140529438633	4
C38D9.2	0.566975510053177	4
Y59H11AM.1	0.567019647080506	4
grl-7	0.56728859451841	4
nhr-184	0.567335012492173	4
R05D7.1	0.567335556176153	4
Y7A9A.1	0.568011473482775	4
hot-5	0.568444415953544	4
F11E6.8	0.568904609269751	4
ceh-49	0.568937561379913	4
pqn-72	0.568980112868103	4
C25H3.16	0.569072439032075	4
fbxa-84	0.56923109501449	4
Y43F8A.5	0.569294714547845	4
F14B8.5	0.569489065042849	4
F37A4.3	0.569536635857448	4
T12A7.2	0.570189739634168	4
atf-8	0.570304104178711	4
pha-4	0.570917984360391	4
D2062.4	0.571275294325433	4
ZK1010.8	0.571684759390422	4
lgc-27	0.571839723150423	4
C17C3.5	0.571963995239956	4
K12D12.4	0.572050123077924	4
W05E10.5	0.572116727176162	4
nhr-56	0.572140002295803	4
ZK896.5	0.572301869876228	4
Y51H7C.1	0.572335388899963	4
C18E3.3	0.572350749916879	4
pqn-32	0.572399743212263	4
T22G5.3	0.572801512460196	4
F55B11.7	0.573368899389202	4
cpr-8	0.574041748917457	4
F17C11.12	0.574614668993473	4
dex-1	0.574696140731932	4
ZK1098.12	0.574990429721624	4
C04C3.9	0.575037674748165	4
T16H12.9	0.575171236264707	4
M01B2.13	0.575532364960963	4
T19D2.1	0.575540195128759	4
lact-1	0.576343966018776	4
Y66A7A.4	0.576453480457433	4
F54D10.7	0.576912520119625	4
T23F11.4	0.576935390274306	4
nhr-5	0.576966204069964	4
F44F1.3	0.577303404526359	4
srsx-25	0.57743874474192	4
lev-9	0.577472470503423	4
C34F6.9	0.577576415184665	4
F55B12.10	0.577614329080534	4
pgp-1	0.577945593127164	4
Y6D1A.2	0.578173880803794	4
C32H11.4	0.578968068760944	4
C06H5.6	0.579117526854122	4
C43F9.5	0.579604171942476	4
K08H2.10	0.579837921460037	4
T28B8.4	0.580630960322144	4
daf-10	0.580638316026816	4
ilcr-1	0.580709014546543	4
W01D2.6	0.580713375331389	4
dmsr-6	0.580804706610146	4
feh-1	0.580834041705092	4
R08C7.12	0.581053081963282	4
T23F6.1	0.581392182709955	4
irk-3	0.5814945116058	4
F47B10.9	0.581834542871654	4
cyp-43A1	0.583254414022772	4
C25F9.6	0.583310507305033	4
T08D2.4	0.583449340865695	4
clec-126	0.583679331775081	4
F21C10.13	0.583757903272279	4
nhr-67	0.583959335612051	4
glb-11	0.584057696483103	4
F22B3.8	0.58410596741098	4
B0034.1	0.584762461824899	4
tbc-18	0.584949760395211	4
xbx-4	0.585076628660478	4
ceh-74	0.585246774278925	4
Y48G1C.13	0.58540199692234	4
ugt-6	0.585488729389213	4
Y43F8A.1	0.585696709802722	4
